FID,Long,Lat,Segment,seg_length,n,river_mean,river_medi,river_p20,river_p80,river_min,river_max,land_mean,land_media,land_p20,land_p80,land_min,land_max,width_mean,width_medi,width_p20,width_p80,width_min,width_max,width_sd,averaged,DEM_mean,DEM_median,DEM_p20,DEM_p80,DEM_min,DEM_max,DEM_sd,DEM_n
3574,89.213542758200006,22.336005383100002,3585,100.000000814000003,5,16.405705890000000,16.615144019999999,14.761517100000001,17.944346660000001,13.465298330000000,19.242775989999998,26.562377560000002,31.357073329999999,19.051432269999999,35.348388759999999,8.089096218000000,36.517621380000001,4.382428973000000,4.443138622000000,4.070120260000000,4.609920526000000,4.017486821000000,4.807786860000000,0.331278429000000,original,3.709296201000000,3.737895000000000,3.569702060000000,3.821692100000000,3.459500100000000,3.970300000000000,0.127794241000000,100
3575,89.208950836699998,22.342878664499999,3586,99.999941676600002,5,26.114897330000002,25.541946010000000,23.684247460000002,28.705954790000000,21.874673869999999,30.851709860000000,29.130044380000001,29.733751630000000,26.474186679999999,31.430663790000001,23.023313779999999,35.023895770000003,2.544898710000000,2.552462662000000,2.412692870000000,2.620183171000000,2.359004928000000,2.815576192000000,0.175134582000000,original,4.161336062000000,4.153739900000000,4.097202020000000,4.199536200000000,4.065010100000000,4.323090100000000,0.070144917000000,99
3576,89.208569855899995,22.343708797200001,3587,100.000054027000004,6,26.252723599999999,25.785331520000000,24.334292330000000,26.902631670000002,22.603999360000000,32.104755179999998,28.594450699999999,29.287335129999999,26.901608730000000,29.952663520000002,23.028373250000001,33.109388430000003,2.378844388000000,2.378507043000000,2.328732273000000,2.443925662000000,2.261576096000000,2.481818212000000,0.082928447000000,original,4.198260188000000,4.176950000000000,4.135166000000000,4.274931960000000,4.065310000000000,4.313749800000000,0.067660836000000,100
3577,89.208348159699995,22.344575539099999,3588,99.999943181800006,7,22.626851380000002,24.945385890000001,17.276712140000001,28.263893410000001,13.857190370000000,29.260958179999999,18.893032179999999,20.388134600000001,12.644548820000001,23.208895559999998,12.137453410000001,28.504800729999999,3.111522056000000,3.172305156000000,2.611898387000000,3.606106506000000,2.330461888000000,3.862233810000000,0.571667921000000,original,3.979659705000000,3.902169900000000,3.835226060000000,4.184204000000000,3.786299900000000,4.265930200000000,0.160157535000000,99
3578,89.208438050900000,22.345473087900000,3589,100.000034688000000,9,25.468064020000000,23.605296389999999,18.508365229999999,34.659577429999999,8.379872115000000,37.805967480000000,25.520676200000000,25.510061470000000,22.862208169999999,28.953944960000001,17.776844400000002,31.505940389999999,3.128614055000000,3.265786276000000,2.835491818000000,3.497122647000000,2.139453631000000,3.734236200000000,0.501884953000000,original,3.892172104000000,3.908675100000000,3.822350060000000,3.969906080000000,3.746229900000000,4.001070000000000,0.074620194000000,100
3579,89.208568900499998,22.346366994400000,3590,99.999998640599998,7,18.280518980000000,15.101918630000000,14.007024940000001,19.783204319999999,12.471933440000001,34.525657330000001,21.690404120000000,23.075742940000001,20.762430340000002,24.772463460000001,11.627360420000000,25.795233910000000,2.777318930000000,2.747673991000000,2.666033388000000,2.945649796000000,2.444024787000000,3.077091022000000,0.209993216000000,original,3.786077669000000,3.776140000000000,3.756522000000000,3.825349960000000,3.680589900000000,3.923909900000000,0.057264787000000,99
3580,89.209060747899997,22.347099946200000,3591,99.999942295400004,1,10.971870940000001,10.971870940000001,10.971870940000001,10.971870940000001,10.971870940000001,10.971870940000001,23.885075890000000,23.885075890000000,23.885075890000000,23.885075890000000,23.885075890000000,23.885075890000000,3.254597056000000,3.254597056000000,3.254597056000000,3.254597056000000,3.254597056000000,3.254597056000000,0.418506250000000,averaged,3.933551517000000,3.926559900000000,3.830858000000000,4.050471980000000,3.750510000000000,4.098770100000000,0.102681696000000,99
3581,89.209839776400003,22.347631802300000,3592,100.000013949000007,2,34.207838350000003,34.207838350000003,32.300301779999998,36.115374920000001,31.028610740000001,37.387065970000002,15.772739619999999,15.772739619999999,13.976708660000000,17.568770570000002,12.779354690000000,18.766124540000000,4.604307068000000,4.604307068000000,4.496036046000000,4.712578089000000,4.423855365000000,4.784758770000000,0.255197245000000,original,3.792275605000000,3.738880050000000,3.659700060000000,3.977304020000000,3.522559900000000,4.068950200000000,0.165903625000000,100
3582,89.210715021400006,22.348017253900000,3593,100.000058526999993,2,23.671019990000001,23.671019990000001,16.060873770000001,31.281166200000001,10.987442950000000,36.354597020000000,38.466605960000003,38.466605960000003,30.724623009999998,46.208588910000003,25.563301039999999,51.369910879999999,3.838684157000000,3.838684157000000,3.495838985000000,4.181529328000000,3.267275538000000,4.410092776000000,0.808093819000000,original,3.950909121000000,3.992400050000000,3.797770080000000,4.074425960000000,3.736730100000000,4.136799800000000,0.127078753000000,100
3583,89.211624774399993,22.348331011700001,3594,99.999996944900005,2,40.316494239999997,40.316494239999997,39.110720280000002,41.522268189999998,38.306870979999999,42.326117500000002,46.340851989999997,46.340851989999997,45.753666209999999,46.928037770000003,45.362209020000002,47.319494960000000,4.945271808000000,4.945271808000000,4.875607500000000,5.014936115000000,4.829164629000000,5.061378987000000,0.164200348000000,original,4.055369893000000,4.070769800000000,4.017887940000000,4.088084020000000,3.971390000000000,4.107920200000000,0.035435724000000,99
3584,89.212529408300000,22.348657821900002,3595,100.000008412000000,2,36.425712089999998,36.425712089999998,32.412075399999999,40.439348789999997,29.736317610000000,43.115106580000003,40.721327070000001,40.721327070000001,31.717704820000002,49.724949310000000,25.715289989999999,55.727364139999999,4.867222112000000,4.867222112000000,4.766982597000000,4.967461626000000,4.700156254000000,5.034287970000000,0.236266802000000,original,3.918198706000000,3.914880050000000,3.871467980000000,3.965176020000000,3.832789900000000,4.037069800000000,0.050854997000000,100
3585,89.213431175500006,22.348991678099999,3596,99.999942750800003,2,38.419254549999998,38.419254549999998,35.211865330000002,41.626643760000000,33.073605850000000,43.764903240000002,39.373734380000002,39.373734380000002,35.040536629999998,43.706932119999998,32.151738129999998,46.595730619999998,4.918238341000000,4.918238341000000,4.790051092000000,5.046425589000000,4.704592927000000,5.131883755000000,0.402853656000000,averaged,3.782740605000000,3.785450000000000,3.733589960000000,3.819897960000000,3.689780000000000,3.894670000000000,0.049946989000000,99
3586,89.214324692100007,22.349343772699999,3597,100.000028248000007,2,43.335332739999998,43.335332739999998,41.595529190000001,45.075136280000002,40.435660149999997,46.235005319999999,39.676110510000001,39.676110510000001,36.479174510000000,42.873046520000003,34.347883830000001,45.004337200000002,5.278089736000000,5.278089736000000,5.221455128000000,5.334724343000000,5.183698723000000,5.372480748000000,0.200233575000000,averaged,3.559456703000000,3.551665050000000,3.504794060000000,3.620848020000000,3.459760000000000,3.689510100000000,0.061333891000000,100
3587,89.215168773900004,22.349784786000001,3598,99.999974002700000,1,53.263791869999999,53.263791869999999,53.263791869999999,53.263791869999999,53.263791869999999,53.263791869999999,31.966152489999999,31.966152489999999,31.966152489999999,31.966152489999999,31.966152489999999,31.966152489999999,6.021775287000000,6.021775287000000,6.021775287000000,6.021775287000000,6.021775287000000,6.021775287000000,0.120692257000000,averaged,3.582953847000000,3.610620000000000,3.502507900000000,3.662620100000000,3.374680000000000,3.709970000000000,0.085620617000000,99
3588,89.215911551399998,22.350364876699999,3599,99.999968223300002,2,41.954197389999997,41.954197389999997,37.713722429999997,46.194672339999997,34.886739130000002,49.021655650000000,29.279368280000000,29.279368280000000,28.482083379999999,30.076653180000001,27.950560119999999,30.608176449999998,4.057664791000000,4.057664791000000,3.991153014000000,4.124176568000000,3.946811829000000,4.168517753000000,0.235154644000000,averaged,3.500066359000000,3.437360000000000,3.391190000000000,3.679177940000000,3.275460000000000,3.781930000000000,0.148224692000000,99
3589,89.216629373700002,22.350972134199999,3600,100.000126756000000,2,38.115099760000000,38.115099760000000,34.834116719999997,41.396082810000003,32.646794679999999,43.583404840000000,29.260286550000000,29.260286550000000,27.592578629999998,30.927994470000002,26.480773350000000,32.039799760000001,3.705732834000000,3.705732834000000,3.647295419000000,3.764170249000000,3.608337142000000,3.803128525000000,0.183651078000000,averaged,3.784938689000000,3.780820000000000,3.698375920000000,3.874780060000000,3.602639900000000,3.915129900000000,0.091645613000000,100
3590,89.217373937800005,22.351551052500000,3601,99.999925064099997,2,27.469724870000000,27.469724870000000,16.311836240000002,38.627613500000002,8.873243816000000,46.066205920000002,30.286512779999999,30.286512779999999,28.729482340000001,31.843543210000000,27.691462049999998,32.881563499999999,2.910930406000000,2.910930406000000,2.908759145000000,2.913101667000000,2.907311638000000,2.914549175000000,0.005117711000000,original,3.731859180000000,3.710760100000000,3.667668000000000,3.799163960000000,3.625420100000000,3.848069900000000,0.064675647000000,99
3591,89.218112566200006,22.352136329000000,3602,100.000026319000000,2,45.129075419999999,45.129075419999999,43.565539180000002,46.692611669999998,42.523181690000001,47.734969159999999,25.585439590000000,25.585439590000000,24.750615320000001,26.420263850000001,24.194065819999999,26.976813360000001,3.240288679000000,3.240288679000000,3.042924608000000,3.437652750000000,2.911348560000000,3.569228798000000,0.465191577000000,original,3.845367615000000,3.842674950000000,3.809868080000000,3.873850020000000,3.689169900000000,3.996690000000000,0.055323860000000,100
3592,89.218822833600001,22.352750437299999,3603,100.000002112999994,2,26.597806890000001,26.597806890000001,26.195299570000000,27.000314209999999,25.926961360000000,27.268652429999999,29.203041349999999,29.203041349999999,24.924064349999998,33.482018340000003,22.071413029999999,36.334669669999997,2.649936962000000,2.649936962000000,2.615722634000000,2.684151290000000,2.592913082000000,2.706960842000000,0.080643945000000,original,4.114343218000000,4.109264850000000,4.034730060000000,4.193952160000000,3.986330000000000,4.247570000000000,0.077062866000000,100
3593,89.219513400300002,22.353384772399998,3604,99.999940688099997,2,29.215487060000001,29.379857909999998,26.605019009999999,31.858829270000001,24.755126409999999,33.511476840000000,28.697244019999999,28.853453340000002,26.949012270000001,30.476717619999999,25.679384890000001,31.558893810000001,2.777656945000000,2.765128897000000,2.712828311000000,2.839979970000000,2.677961254000000,2.889880685000000,0.201397603000000,averaged,4.073366379000000,4.068920100000000,4.028847980000000,4.116988200000000,4.010240100000000,4.148600100000000,0.041490134000000,99
3594,89.220171998699996,22.354046321700000,3605,100.000020031000005,3,43.453257710000003,44.439482859999998,40.914381650000003,46.189378810000001,38.564314170000003,47.355976110000000,38.809958100000003,39.747214049999997,34.991399330000000,42.815968050000002,31.820856190000001,44.861804050000003,2.694144431000000,2.618976144000000,2.538922287000000,2.834332918000000,2.485553049000000,2.977904102000000,0.254637180000000,original,4.228202894000000,4.217370000000000,4.156028180000000,4.307464020000000,4.096220000000000,4.371329800000000,0.073658656000000,100
3595,89.220803990600004,22.354730710500000,3606,99.999979311600001,1,14.174882960000000,14.174882960000000,14.174882960000000,14.174882960000000,14.174882960000000,14.174882960000000,17.356949749999998,17.356949749999998,17.356949749999998,17.356949749999998,17.356949749999998,17.356949749999998,2.374029494000000,2.374029494000000,2.374029494000000,2.374029494000000,2.374029494000000,2.374029494000000,0.116642862000000,averaged,4.202029204000000,4.191330000000000,4.132393960000000,4.273947900000000,4.051010100000000,4.349840200000000,0.075063074000000,99
3596,89.221409313899997,22.355436419400000,3607,99.999985590700007,1,18.468174479999998,18.468174479999998,18.468174479999998,18.468174479999998,18.468174479999998,18.468174479999998,30.941562540000000,30.941562540000000,30.941562540000000,30.941562540000000,30.941562540000000,30.941562540000000,2.796611700000000,2.796611700000000,2.796611700000000,2.796611700000000,2.796611700000000,2.796611700000000,0.245331827000000,averaged,4.157650795000000,4.149570000000000,4.095868020000000,4.197056120000000,4.015399900000000,4.321350100000000,0.068550169000000,99
3597,89.222038024300005,22.356123774699999,3608,100.000021711000002,1,39.315941850000002,39.315941850000002,39.315941850000002,39.315941850000002,39.315941850000002,39.315941850000002,24.595089399999999,24.595089399999999,24.595089399999999,24.595089399999999,24.595089399999999,24.595089399999999,2.516795971000000,2.516795971000000,2.516795971000000,2.516795971000000,2.516795971000000,2.516795971000000,0.208523110000000,averaged,4.005382019000000,4.027489900000000,3.902607920000000,4.098468180000000,3.848140000000000,4.150370100000000,0.093962853000000,100
3598,89.222614107200002,22.356847816300000,3609,100.000024533000001,2,27.133131890000001,27.133131890000001,26.628807299999998,27.637456490000002,26.292590900000000,27.973672879999999,28.200009550000001,28.200009550000001,24.700538810000001,31.699480290000000,22.367558310000000,34.032460790000002,2.143242804000000,2.143242804000000,2.137028412000000,2.149457195000000,2.132885484000000,2.153600123000000,0.014647461000000,original,3.954913810000000,3.944659950000000,3.918286000000000,4.000912160000000,3.866359900000000,4.048500100000000,0.042923160000000,100
3599,89.223057455599999,22.357649602300000,3610,100.000054736999999,2,30.269422039999998,30.269422039999998,28.133573120000001,32.405270960000003,26.709673840000001,33.829170240000003,33.698304370000002,33.698304370000002,33.110086559999999,34.286522169999998,32.717941349999997,34.678667380000000,2.393052667000000,2.393052667000000,2.195044027000000,2.591061307000000,2.063038267000000,2.723067067000000,0.466710840000000,original,3.865794994000000,3.866695050000000,3.823538060000000,3.918206060000000,3.758879900000000,3.956510100000000,0.050177556000000,100
3600,89.196252427000005,22.368838328799999,3611,99.999944156900000,4,58.837269769999999,60.297924350000002,53.642334360000000,64.616467009999994,48.048374940000002,66.704855420000001,69.343988300000007,69.794759720000002,67.647916230000007,71.220368940000000,65.213392479999996,72.573041300000000,2.728695891000000,2.738675693000000,2.657814246000000,2.803569458000000,2.609891111000000,2.827541068000000,0.098096959000000,original,4.405365265000000,4.361040100000000,4.227576160000000,4.597983840000000,4.112229800000000,4.711639900000000,0.183898510000000,99
3601,89.195657577399999,22.369517108499998,3612,100.000021095999998,7,26.968195819999998,20.891967940000001,19.652629869999998,24.573405550000000,19.252055850000001,61.782161029999997,34.139086290000002,27.413197960000002,26.847266019999999,39.503388670000000,22.822708779999999,64.220691279999997,2.685061506000000,2.726327207000000,2.253879323000000,3.089792343000000,2.138448727000000,3.254427177000000,0.463748215000000,original,4.327532791000000,4.331570100000000,4.087208040000000,4.529892120000000,3.938329900000000,4.754380200000000,0.229237079000000,100
3602,89.195524345300001,22.370407656600001,3613,100.000008489999999,6,18.908479600000000,17.973575990000001,16.713889000000002,22.305544869999999,12.559794630000001,25.924497160000001,24.791892919999999,25.375011730000001,22.374975469999999,27.136199829999999,18.059751739999999,30.430407039999999,2.643045187000000,2.694995268000000,2.335772089000000,3.014783866000000,2.083212529000000,3.034512101000000,0.415721973000000,original,3.987212498000000,3.990695000000000,3.926780100000000,4.040050160000000,3.859870000000000,4.118790100000000,0.062639838000000,100
3603,89.195566996099998,22.371308775799999,3614,100.000055004999993,2,23.518526690000002,23.518526690000002,22.571192849999999,24.465860520000000,21.939636960000001,25.097416410000001,27.704185620000001,27.704185620000001,27.374672409999999,28.033698829999999,27.154996940000000,28.253374300000001,3.045713432000000,3.045713432000000,3.016121116000000,3.075305748000000,2.996392905000000,3.095033959000000,0.069749759000000,original,4.000874406000000,3.981694950000000,3.947331980000000,4.080122120000000,3.862160000000000,4.143360100000000,0.072593130000000,100
3604,89.195702977799996,22.372202585699998,3615,99.999940629099996,4,25.748835190000001,26.148017230000001,24.851822190000000,26.805520999999999,23.562475809999999,27.136830470000000,29.463928490000001,28.155684760000000,27.566582780000001,30.837976710000000,27.181840690000001,34.362503740000001,3.265907810000000,3.304950344000000,3.196966323000000,3.350466310000000,3.077112445000000,3.376618107000000,0.132320611000000,original,4.033587066000000,3.983439900000000,3.923222020000000,4.169422060000000,3.864270000000000,4.216650000000000,0.118375412000000,99
3605,89.195868284800000,22.373092224699999,3616,100.000040482000003,3,24.358301090000001,24.496371700000001,23.822647050000000,24.921569259999998,23.373497279999999,25.205034300000001,36.032693629999997,35.078418480000003,34.421345930000001,37.453186299999999,33.983297559999997,39.036364839999997,2.848883434000000,2.600232607000000,2.532106179000000,3.115930524000000,2.486688561000000,3.459729135000000,0.532045501000000,original,4.010420628000000,3.998035100000000,3.961846000000000,4.047999940000000,3.924030100000000,4.199729900000000,0.061419449000000,100
3606,89.204143844300006,22.373152053300000,3617,100.000005006999999,4,21.908030440000001,21.748331560000000,20.425997880000001,23.326183440000001,20.336030699999998,23.799427930000000,20.932434120000000,21.175079839999999,20.065836600000001,21.896089929999999,18.770868719999999,22.608708069999999,3.787395299000000,3.867815548000000,3.459248721000000,4.147709976000000,3.211631780000000,4.202318317000000,0.460135209000000,original,4.252196809000000,4.264904950000000,4.164146040000000,4.331881900000000,4.059269900000000,4.415530200000000,0.087007168000000,100
3607,89.203711386400002,22.372343806000000,3618,99.999953697400002,4,29.452420640000000,30.842162580000000,26.579316630000001,32.881421420000002,22.724571839999999,33.400785560000003,29.492005899999999,28.476299619999999,25.747631540000000,32.830097750000000,24.141504990000001,36.873919370000003,3.525757584000000,3.458098732000000,3.240395734000000,3.784055894000000,3.220205590000000,3.966627283000000,0.356049566000000,original,4.428799984000000,4.443200100000000,4.377415840000000,4.472793920000000,4.228449800000000,4.550660100000000,0.063139913000000,99
3608,89.203423985699999,22.371494040999998,3619,100.000106060999997,5,30.354464190000002,29.580851010000000,29.154178630000001,30.583089449999999,29.118370410000001,34.241476069999997,28.539406020000001,27.622653730000000,26.462702100000001,31.259507129999999,24.937286719999999,32.291533090000001,3.659018356000000,3.637935601000000,3.505281614000000,3.733432325000000,3.452680373000000,4.025671299000000,0.222047633000000,original,4.227836611000000,4.189635050000000,4.134254140000000,4.372407820000000,4.010469900000000,4.404379800000000,0.111608440000000,100
3609,89.202741578300007,22.370919655800002,3620,99.999932388000005,3,33.044708739999997,33.020574310000001,27.204309339999998,38.880281259999997,23.326799359999999,42.786752559999996,46.820512950000001,55.115169590000001,39.284568780000001,56.015388459999997,28.730834900000001,56.615534359999998,3.652082041000000,3.741413508000000,3.560402730000000,3.761627644000000,3.439728879000000,3.775103735000000,0.184673108000000,original,4.035096371000000,4.082900000000000,3.923565980000000,4.140240020000000,3.661370000000000,4.228360200000000,0.140681040000000,99
3610,89.202307831100001,22.370255057900000,3621,100.000040400000003,4,29.520573370000001,26.013141810000000,22.277418019999999,35.360756100000003,21.296485499999999,44.759524370000001,35.184605869999999,34.626082820000001,28.241978719999999,41.903823809999999,19.984455069999999,51.501802779999998,3.654314771000000,3.725069550000000,3.409236967000000,3.927694487000000,3.023024295000000,4.144095690000000,0.467345939000000,original,4.172515876000000,4.189814800000000,4.067122160000000,4.261191860000000,3.922130100000000,4.351830000000000,0.107158582000000,100
3611,89.202505027000001,22.369415246500001,3622,99.999962888400006,4,22.392279259999999,21.954649610000001,20.879279120000000,23.730227540000001,19.799824590000000,25.859993240000001,23.511320179999998,23.599148230000001,22.203976250000000,24.853795330000001,21.171447380000000,25.675536879999999,3.708852356000000,3.762849245000000,3.550709058000000,3.888594410000000,3.334444753000000,3.975266181000000,0.274606940000000,original,4.174664072000000,4.142330200000000,4.082626060000000,4.292768080000000,3.977880000000000,4.385170000000000,0.104639156000000,99
3612,89.201770221600000,22.369056778699999,3623,100.000042179000005,4,43.225386540000002,37.050995739999998,29.056984280000002,54.924032480000001,22.861517280000001,75.938037399999999,46.992416380000002,43.916959689999999,32.541705270000001,60.212944810000003,20.669747269999998,79.465998870000007,3.094396209000000,3.160912398000000,2.836147495000000,3.379251399000000,2.669462335000000,3.386297707000000,0.349241768000000,original,4.045686602000000,4.036479950000000,3.991223980000000,4.085386020000000,3.952610000000000,4.305500000000000,0.062325053000000,100
3613,89.201027040900001,22.368610910099999,3624,99.999974878100005,4,46.772652940000000,50.013525020000003,29.170371780000000,65.671282919999996,19.326624949999999,67.736936760000006,52.883842090000002,57.065119830000000,37.007692550000002,70.432502720000002,23.902392549999998,73.502736139999996,3.639639211000000,3.653640543000000,3.481141310000000,3.803737645000000,3.423075465000000,3.828200294000000,0.198868490000000,original,4.348995865000000,4.457270100000000,4.059868080000000,4.521282100000000,3.960710000000000,4.573410000000000,0.212766901000000,99
3614,89.200070965099997,22.368457238400001,3625,99.999952912099999,4,64.219164120000002,67.592053539999995,57.203592759999999,72.583891249999994,47.359480779999998,74.333068630000000,71.665042040000003,74.734908790000006,67.867368819999996,76.690661960000000,60.084967669999997,77.105382919999997,3.414985008000000,3.420899255000000,3.090821155000000,3.741514559000000,3.071493814000000,3.746647707000000,0.378276513000000,original,4.296247574000000,4.299620200000000,4.136353980000000,4.447340020000000,4.072179800000000,4.522840000000000,0.140184220000000,99
3615,89.199105039800003,22.368375714999999,3626,100.000029568000002,3,51.590867629999998,52.039777950000001,44.363291859999997,58.922871149999999,39.290149659999997,63.369446830000001,56.777812140000002,57.831701010000003,50.168707240000003,63.736884410000002,43.855681720000000,67.950105719999996,3.230151569000000,3.239507490000000,3.030405060000000,3.434650322000000,2.942250631000000,3.494291293000000,0.377576563000000,averaged,4.204621411000000,4.199775000000000,4.135559920000000,4.313696100000000,3.934809900000000,4.449550200000000,0.112156193000000,100
3616,89.198136687399995,22.368431498300001,3627,99.999981495499995,2,70.195618809999999,70.195618809999999,69.945447360000003,70.445790270000003,69.778666380000004,70.612571239999994,76.270100889999995,76.270100889999995,73.350134319999995,79.190067459999995,71.403489949999994,81.136711829999996,3.656345292000000,3.656345292000000,3.362799078000000,3.949891506000000,3.167101602000000,4.145588982000000,0.691895062000000,original,4.225109697000000,4.214409800000000,4.118358140000000,4.337037940000000,4.073810100000000,4.398119900000000,0.098935498000000,99
3617,89.197179555999995,22.368579830100000,3628,100.000031203000006,1,55.156391130000003,55.156391130000003,55.156391130000003,55.156391130000003,55.156391130000003,55.156391130000003,72.970503339999993,72.970503339999993,72.970503339999993,72.970503339999993,72.970503339999993,72.970503339999993,3.041352469000000,3.041352469000000,3.041352469000000,3.041352469000000,3.041352469000000,3.041352469000000,0.356842867000000,averaged,4.300068971000000,4.339449900000000,4.139821980000000,4.419349880000000,4.050049800000000,4.518240000000000,0.140831830000000,100
3618,89.223496374500002,22.358454706300002,3629,99.999940968299995,3,29.975992229999999,32.230083469999997,25.646963849999999,34.755838859999997,21.258217429999998,36.439675790000003,19.884968099999998,22.032613540000000,17.274839130000000,22.924626159999999,14.102989520000000,23.519301240000001,2.534191226000000,2.503894984000000,2.370168852000000,2.692154352000000,2.281018097000000,2.817660597000000,0.269600983000000,original,3.916906663000000,3.912630100000000,3.867607980000000,3.980307900000000,3.420959900000000,4.054249800000000,0.081072832000000,99
3619,89.223918457099998,22.359267249900000,3630,100.000024255000000,6,36.344539429999998,37.710094230000003,31.800509120000001,40.074496670000002,30.404819809999999,40.367222519999999,33.685714800000000,33.252350059999998,31.593004709999999,36.968958450000002,29.176438770000001,37.871186760000001,2.592800302000000,2.609370345000000,2.461397044000000,2.768480023000000,2.220995327000000,2.887188729000000,0.242688216000000,original,3.810553310000000,3.832119900000000,3.723930000000000,3.922923980000000,3.435149900000000,3.990840000000000,0.120159966000000,100
3620,89.224359951099999,22.360070570900000,3631,100.000011885999996,4,27.532178099999999,28.257015989999999,19.962958969999999,35.391332380000001,8.003997127000000,45.610683280000003,31.282121640000000,31.136916719999999,29.359584479999999,33.146576820000000,28.840136890000000,34.014516229999998,2.771207569000000,2.718481469000000,2.624054797000000,2.897269900000000,2.602337365000000,3.045529972000000,0.201753561000000,original,4.093448597000000,4.115469950000000,4.002203940000000,4.153331840000000,3.889020000000000,4.222990000000000,0.081188578000000,100
3621,89.224787961100006,22.360880859300000,3632,99.999932902200001,6,30.271307040000000,31.372224780000000,29.119663660000001,33.349228850000003,22.076864080000000,34.337636070000002,28.625460740000001,30.633343260000000,20.696051810000000,35.891081980000003,17.462474140000001,36.436470010000001,2.551704724000000,2.517153642000000,2.481032303000000,2.649690791000000,2.440368833000000,2.704829133000000,0.104677863000000,original,4.107178804000000,4.103260000000000,4.055059980000000,4.175778100000000,3.988420000000000,4.226460000000000,0.062652122000000,99
3622,89.225188848399995,22.361702488799999,3633,100.000073907000001,6,24.662654730000000,26.694914080000000,22.390003329999999,27.306688690000001,11.769007670000001,33.120400519999997,30.259876139999999,30.566157910000001,28.910752129999999,32.878634540000000,23.707844519999998,34.929709809999999,2.412594559000000,2.455378873000000,2.211193164000000,2.578848869000000,2.067813389000000,2.706954185000000,0.240738982000000,original,4.049569694000000,4.039769900000000,4.011216000000000,4.103333920000000,3.927949900000000,4.144969900000000,0.047905364000000,100
3623,89.225380298299996,22.362581775199999,3634,99.999973513900002,10,19.582693639999999,16.956826220000000,13.956317510000000,26.644650769999998,7.797390096000000,32.079303830000001,25.470355649999998,25.222500579999998,21.901565500000000,28.948676190000000,21.350017820000001,31.033296969999999,2.923211044000000,2.934288124000000,2.663082851000000,3.252055642000000,2.301798644000000,3.487675839000000,0.371951803000000,original,4.026191417000000,4.064889900000000,3.850212060000000,4.145192080000000,3.549320000000000,4.303050000000000,0.174410645000000,99
3624,89.225258109799995,22.363470400200001,3635,99.999970931600004,1,11.334659800000001,11.334659800000001,11.334659800000001,11.334659800000001,11.334659800000001,11.334659800000001,9.155292308000000,9.155292308000000,9.155292308000000,9.155292308000000,9.155292308000000,9.155292308000000,3.585888232000000,3.585888232000000,3.585888232000000,3.585888232000000,3.585888232000000,3.585888232000000,0.324204404000000,averaged,3.283267582000000,3.297859900000000,3.146339980000000,3.395063940000000,2.993760100000000,3.636859900000000,0.162171633000000,99
3625,89.225108052200000,22.364361890500000,3636,100.000015582000003,6,15.355039010000000,15.104814599999999,11.827132210000000,18.114542669999999,8.642829256000001,23.292996519999999,22.976007979999999,22.766219979999999,20.132696450000001,25.737829940000001,17.853781890000000,28.600819779999998,3.054817600000000,3.077750220000000,2.833328109000000,3.293606053000000,2.647600654000000,3.418279490000000,0.351688494000000,averaged,3.190430611000000,3.194845050000000,3.085130000000000,3.296092000000000,3.008650100000000,3.358130000000000,0.099431152000000,100
3626,89.225098484100002,22.365261180499999,3637,100.000025872999998,5,9.506433561000000,11.136053250000000,3.518170509000000,12.729177979999999,3.024519290000000,18.424719289999999,26.171629459999998,24.035914420000001,20.635371509999999,30.747086209999999,17.968089559999999,38.824124740000002,3.140183323000000,3.287182630000000,2.650921500000000,3.544934245000000,2.399900840000000,3.825318236000000,0.577264811000000,original,3.202751103000000,3.213420050000000,3.111914000000000,3.293346020000000,3.015160100000000,3.357950000000000,0.087519673000000,100
3627,89.225069304800002,22.366163472499998,3638,99.999953375399997,6,10.252185470000001,9.787220308000000,8.512374918000001,10.286719809999999,7.520432558000000,15.619144900000000,20.658142210000001,20.879540129999999,15.159497520000000,24.756283220000000,12.595502310000001,29.678489930000001,3.166004025000000,3.116010874000000,2.876186614000000,3.516116251000000,2.812240132000000,3.559459403000000,0.326388563000000,original,3.360042012000000,3.358170000000000,3.309080060000000,3.399942040000000,3.218910000000000,3.532949900000000,0.064842867000000,99
3628,89.225032767299993,22.367065658800001,3639,100.000018398999998,5,16.791606860000002,14.719213930000000,11.251267220000001,20.385358940000000,10.410966130000000,29.179750760000001,26.140752089999999,26.737914530000001,25.033699700000000,27.941007190000001,22.345944830000001,27.984004930000001,3.101024419000000,3.087752587000000,3.012696292000000,3.283793078000000,2.717962686000000,3.344381043000000,0.242098312000000,original,3.376865490000000,3.366619950000000,3.307965980000000,3.451550000000000,3.229419900000000,3.532609900000000,0.080004962000000,100
3629,89.225016819399997,22.367968320399999,3640,99.999968238500003,6,11.853536210000000,11.950758950000001,9.074427803000001,15.109486540000001,7.224019394000000,15.811765610000000,28.900664150000001,30.015592009999999,26.643846820000000,31.490743640000002,18.697419950000000,36.540790440000002,3.190900271000000,3.326265982000000,2.871104317000000,3.364234142000000,2.790631307000000,3.466899896000000,0.284942366000000,original,3.491938785000000,3.463150000000000,3.273748100000000,3.695349940000000,3.069140000000000,4.105100200000000,0.239474937000000,99
